# Weekly cases of measles in London England; 1944-94,,,
# This worksheet was created from the original file measles.cases; which apparently has the same information as ewcit.dat,,,
# Source: data provided by Benjamin Bolker; Princeton University,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,
# The first publication that made use of this data file was: D. J. D. Earn; P. Rohani; B. M. Bolker; B. T. Grenfell (2000) 'A simple model for complex dynamical transitions in epidemics' Science 287(5453): 667-670,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,
year,month,day,cases
1949,3,11,1034
1949,3,18,1231
1949,3,25,1274
1949,4,1,1487
1949,4,8,1753
1949,4,15,1635
1949,4,22,1699
1949,4,29,1541
1949,5,6,1170
1949,5,13,1108
1949,5,20,1105
1949,5,27,953
1949,6,3,1083
1949,6,10,801
1949,6,17,908
1949,6,24,613
1949,7,1,714
1949,7,8,523
1949,7,15,490
1949,7,22,379
1949,7,29,303
1949,8,5,273
1949,8,12,223
1949,8,19,158
1949,8,26,120
1949,9,2,92
1949,9,9,66
1949,9,16,42
1949,9,23,50
1949,9,30,40
1949,10,7,28
1949,10,14,44
1949,10,21,33
1949,10,28,63
1949,11,4,33
1949,11,11,28
1949,11,18,23
1949,11,25,28
1949,12,2,31
1949,12,9,26
1949,12,16,34
1949,12,23,32
1949,12,31,47
1950,1,7,43
1950,1,14,54
1950,1,21,36
1950,1,28,24
1950,2,4,42
1950,2,11,38
1950,2,18,71
1950,2,25,45
1950,3,4,75
1950,3,11,60
1950,3,18,54
1950,3,25,98
1950,4,1,118
1950,4,8,91
1950,4,15,171
1950,4,22,174
1950,4,29,203
1950,5,6,141
1950,5,13,262
1950,5,20,366
1950,5,27,463
1950,6,3,478
1950,6,10,613
1950,6,17,529
1950,6,24,645
1950,7,1,626
1950,7,8,649
1950,7,15,647
1950,7,22,601
1950,7,29,580
1950,8,5,664
1950,8,12,474
1950,8,19,362
1950,8,26,316
1950,9,2,199
1950,9,9,162
1950,9,16,146
1950,9,23,201
1950,9,30,217
1950,10,7,289
1950,10,14,303
1950,10,21,366
1950,10,28,471
1950,11,4,512
1950,11,11,544
1950,11,18,766
1950,11,25,827
1950,12,2,1210
1950,12,9,1236
1950,12,16,1534
1950,12,23,1556
1950,12,31,1922
1951,1,7,2753
1951,1,14,2425
1951,1,21,2185
1951,1,28,2210
1951,2,4,2368
1951,2,11,2929
1951,2,18,3178
1951,2,25,3746
1951,3,4,3315
1951,3,11,3501
1951,3,18,3136
1951,3,25,2518
1951,4,1,2360
1951,4,8,2083
1951,4,15,1610
1951,4,22,1211
1951,4,29,1017
1951,5,6,871
1951,5,13,881
1951,5,20,701
1951,5,27,748
1951,6,3,540
1951,6,10,420
1951,6,17,426
1951,6,24,335
1951,7,1,230
1951,7,8,226
1951,7,15,187
1951,7,22,155
1951,7,29,114
1951,8,5,93
1951,8,12,69
1951,8,19,58
1951,8,26,51
1951,9,2,68
1951,9,9,50
1951,9,16,35
1951,9,23,41
1951,9,30,18
1951,10,7,22
1951,10,14,32
1951,10,21,71
1951,10,28,53
1951,11,4,65
1951,11,11,50
1951,11,18,47
1951,11,25,22
1951,12,2,28
1951,12,9,30
1951,12,16,16
1951,12,23,28
1951,12,31,19
1952,1,6,46
1952,1,13,33
1952,1,20,44
1952,1,27,41
1952,2,3,50
1952,2,10,65
1952,2,17,103
1952,2,24,123
1952,3,1,153
1952,3,8,218
1952,3,15,256
1952,3,22,201
1952,3,29,270
1952,4,5,231
1952,4,12,210
1952,4,19,294
1952,4,26,275
1952,5,2,222
1952,5,9,240
1952,5,16,320
1952,5,23,330
1952,5,30,519
1952,6,6,553
1952,6,13,745
1952,6,20,639
1952,6,27,714
1952,7,3,605
1952,7,10,791
1952,7,17,730
1952,7,24,844
1952,7,31,944
1952,8,7,926
1952,8,14,751
1952,8,21,573
1952,8,28,412
1952,9,3,280
1952,9,10,240
1952,9,17,272
1952,9,24,354
1952,10,1,554
1952,10,8,682
1952,10,15,964
1952,10,22,1094
1952,10,29,1252
1952,11,4,989
1952,11,11,1208
1952,11,18,1129
1952,11,25,1560
1952,12,2,1488
1952,12,9,1404
1952,12,16,1797
1952,12,23,996
1952,12,31,2705
1953,1,7,1905
1953,1,14,1777
1953,1,21,1421
1953,1,28,1470
1953,2,4,1661
1953,2,11,1507
1953,2,18,1832
1953,2,25,1624
1953,3,4,1621
1953,3,11,1371
1953,3,18,1439
1953,3,25,1133
1953,4,1,953
1953,4,8,1032
1953,4,15,835
1953,4,22,629
1953,4,29,419
1953,5,6,369
1953,5,13,305
1953,5,20,345
1953,5,27,269
1953,6,3,297
1953,6,10,207
1953,6,17,291
1953,6,24,173
1953,7,1,145
1953,7,8,110
1953,7,15,107
1953,7,22,65
1953,7,29,80
1953,8,5,50
1953,8,12,67
1953,8,19,29
1953,8,26,20
1953,9,2,27
1953,9,9,19
1953,9,16,16
1953,9,23,13
1953,9,30,9
1953,10,7,13
1953,10,14,13
1953,10,21,19
1953,10,28,12
1953,11,4,31
1953,11,11,24
1953,11,18,15
1953,11,25,20
1953,12,2,12
1953,12,9,17
1953,12,16,12
1953,12,23,1
1953,12,31,9
1954,1,7,13
1954,1,14,18
1954,1,21,12
1954,1,28,11
1954,2,4,19
1954,2,11,16
1954,2,18,29
1954,2,25,33
1954,3,4,33
1954,3,11,41
1954,3,18,57
1954,3,25,32
1954,4,1,45
1954,4,8,67
1954,4,15,67
1954,4,22,93
1954,4,29,72
1954,5,6,71
1954,5,13,58
1954,5,20,61
1954,5,27,42
1954,6,3,68
1954,6,10,83
1954,6,17,93
1954,6,24,81
1954,7,1,94
1954,7,8,121
1954,7,15,191
1954,7,22,169
1954,7,29,147
1954,8,5,126
1954,8,12,123
1954,8,19,105
1954,8,26,81
1954,9,2,63
1954,9,9,57
1954,9,16,87
1954,9,23,80
1954,9,30,125
1954,10,7,159
1954,10,14,185
1954,10,21,204
1954,10,28,254
1954,11,4,285
1954,11,11,209
1954,11,18,262
1954,11,25,273
1954,12,2,390
1954,12,9,473
1954,12,16,548
1954,12,23,550
1954,12,31,988
1955,1,7,1004
1955,1,14,791
1955,1,21,656
1955,1,28,1137
1955,2,4,1295
1955,2,11,1945
1955,2,18,2402
1955,2,25,2694
1955,3,4,3412
1955,3,11,2626
1955,3,18,3685
1955,3,25,3337
1955,4,1,4103
1955,4,8,3089
1955,4,15,3291
1955,4,22,2614
1955,4,29,1789
1955,5,6,1236
1955,5,13,1063
1955,5,20,962
1955,5,27,923
1955,6,3,792
1955,6,10,932
1955,6,17,496
1955,6,24,506
1955,7,1,342
1955,7,8,380
1955,7,15,272
1955,7,22,192
1955,7,29,166
1955,8,5,130
1955,8,12,124
1955,8,19,82
1955,8,26,76
1955,9,2,58
1955,9,9,38
1955,9,16,22
1955,9,23,24
1955,9,30,32
1955,10,7,29
1955,10,14,41
1955,10,21,33
1955,10,28,33
1955,11,4,28
1955,11,11,36
1955,11,18,30
1955,11,25,29
1955,12,2,22
1955,12,9,20
1955,12,16,13
1955,12,23,15
1955,12,31,22
1956,1,7,26
1956,1,14,26
1956,1,21,20
1956,1,28,22
1956,2,4,26
1956,2,11,51
1956,2,18,61
1956,2,25,49
1956,3,3,76
1956,3,10,54
1956,3,17,56
1956,3,24,66
1956,3,31,76
1956,4,7,75
1956,4,14,114
1956,4,21,83
1956,4,28,80
1956,5,5,94
1956,5,12,166
1956,5,19,206
1956,5,26,249
1956,6,2,316
1956,6,9,317
1956,6,16,282
1956,6,23,280
1956,6,30,374
1956,7,7,305
1956,7,14,329
1956,7,21,287
1956,7,28,363
1956,8,4,258
1956,8,11,225
1956,8,18,245
1956,8,25,186
1956,9,1,172
1956,9,8,104
1956,9,15,98
1956,9,22,85
1956,9,29,100
1956,10,6,140
1956,10,13,146
1956,10,20,190
1956,10,27,195
1956,11,3,193
1956,11,10,232
1956,11,17,220
1956,11,24,314
1956,12,1,266
1956,12,8,390
1956,12,15,397
1956,12,22,397
1956,12,31,438
1957,1,7,798
1957,1,14,674
1957,1,21,680
1957,1,28,682
1957,2,4,971
1957,2,11,1353
1957,2,18,1508
1957,2,25,1945
1957,3,4,1876
1957,3,11,2225
1957,3,18,1832
1957,3,25,2034
1957,4,1,1724
1957,4,8,2007
1957,4,15,2016
1957,4,22,1767
1957,4,29,1780
1957,5,6,1640
1957,5,13,1169
1957,5,20,869
1957,5,27,1071
1957,6,3,893
1957,6,10,964
1957,6,17,856
1957,6,24,752
1957,7,1,584
1957,7,8,427
1957,7,15,344
1957,7,22,255
1957,7,29,219
1957,8,5,216
1957,8,12,162
1957,8,19,148
1957,8,26,90
1957,9,2,60
1957,9,9,53
1957,9,16,28
1957,9,23,28
1957,9,30,20
1957,10,7,23
1957,10,14,24
1957,10,21,27
1957,10,28,23
1957,11,4,23
1957,11,11,30
1957,11,18,36
1957,11,25,31
1957,12,2,37
1957,12,9,44
1957,12,16,40
1957,12,23,35
1957,12,31,23
1958,1,6,27
1958,1,13,39
1958,1,20,18
1958,1,27,39
1958,2,3,56
1958,2,10,64
1958,2,17,89
1958,2,24,153
1958,3,2,110
1958,3,9,210
1958,3,16,140
1958,3,23,232
1958,3,30,165
1958,4,6,250
1958,4,13,281
1958,4,20,444
1958,4,27,294
1958,5,3,283
1958,5,10,349
1958,5,17,436
1958,5,24,596
1958,5,31,549
1958,6,7,592
1958,6,14,457
1958,6,21,515
1958,6,28,475
1958,7,4,483
1958,7,11,537
1958,7,18,568
1958,7,25,508
1958,8,1,461
1958,8,8,318
1958,8,15,283
1958,8,22,221
1958,8,29,199
1958,9,4,118
1958,9,11,94
1958,9,18,100
1958,9,25,120
1958,10,2,122
1958,10,9,164
1958,10,16,198
1958,10,23,243
1958,10,30,300
1958,11,5,307
1958,11,12,326
1958,11,19,387
1958,11,26,398
1958,12,3,561
1958,12,10,633
1958,12,17,666
1958,12,24,617
1958,12,31,1466
1959,1,7,1068
1959,1,14,1001
1959,1,21,983
1959,1,28,1302
1959,2,4,1438
1959,2,11,1400
1959,2,18,1561
1959,2,25,1419
1959,3,4,1360
1959,3,11,1485
1959,3,18,1262
1959,3,25,1360
1959,4,1,1388
1959,4,8,1376
1959,4,15,972
1959,4,22,695
1959,4,29,675
1959,5,6,638
1959,5,13,719
1959,5,20,673
1959,5,27,687
1959,6,3,572
1959,6,10,585
1959,6,17,405
1959,6,24,404
1959,7,1,342
1959,7,8,310
1959,7,15,197
1959,7,22,180
1959,7,29,133
1959,8,5,117
1959,8,12,113
1959,8,19,90
1959,8,26,68
1959,9,2,43
1959,9,9,32
1959,9,16,29
1959,9,23,20
1959,9,30,26
1959,10,7,36
1959,10,14,25
1959,10,21,26
1959,10,28,15
1959,11,4,22
1959,11,11,19
1959,11,18,16
1959,11,25,19
1959,12,2,26
1959,12,9,16
1959,12,16,23
1959,12,23,18
1959,12,31,19
1960,1,7,17
1960,1,14,17
1960,1,21,16
1960,1,28,29
1960,2,4,44
1960,2,11,34
1960,2,18,47
1960,2,25,60
1960,3,3,95
1960,3,10,90
1960,3,17,100
1960,3,24,83
1960,3,31,86
1960,4,7,70
1960,4,14,81
1960,4,21,96
1960,4,28,112
1960,5,5,106
1960,5,12,93
1960,5,19,88
1960,5,26,99
1960,6,2,137
1960,6,9,146
1960,6,16,122
1960,6,23,134
1960,6,30,134
1960,7,7,101
1960,7,14,107
1960,7,21,163
1960,7,28,139
1960,8,4,147
1960,8,11,133
1960,8,18,114
1960,8,25,80
1960,9,1,61
1960,9,8,46
1960,9,15,54
1960,9,22,48
1960,9,29,86
1960,10,6,112
1960,10,13,173
1960,10,20,183
1960,10,27,261
1960,11,3,288
1960,11,10,301
1960,11,17,302
1960,11,24,400
1960,12,1,400
1960,12,8,499
1960,12,15,621
1960,12,22,726
1960,12,31,910
1961,1,7,1390
1961,1,14,1310
1961,1,21,1087
1961,1,28,1552
1961,2,4,2008
1961,2,11,2797
1961,2,18,3204
1961,2,25,3339
1961,3,4,3403
1961,3,11,2986
1961,3,18,3032
1961,3,25,2513
1961,4,1,2517
1961,4,8,2857
1961,4,15,2391
1961,4,22,1881
1961,4,29,1330
1961,5,6,992
1961,5,13,937
1961,5,20,873
1961,5,27,727
1961,6,3,682
1961,6,10,597
1961,6,17,440
1961,6,24,420
1961,7,1,347
1961,7,8,304
1961,7,15,210
1961,7,22,185
1961,7,29,190
1961,8,5,145
1961,8,12,120
1961,8,19,92
1961,8,26,107
1961,9,2,72
1961,9,9,49
1961,9,16,47
1961,9,23,39
1961,9,30,36
1961,10,7,40
1961,10,14,44
1961,10,21,45
1961,10,28,36
1961,11,4,51
1961,11,11,40
1961,11,18,33
1961,11,25,40
1961,12,2,30
1961,12,9,39
1961,12,16,20
1961,12,23,19
1961,12,31,26
1962,1,7,24
1962,1,14,30
1962,1,21,28
1962,1,28,33
1962,2,4,45
1962,2,11,48
1962,2,18,44
1962,2,25,77
1962,3,4,59
1962,3,11,83
1962,3,18,91
1962,3,25,112
1962,4,1,146
1962,4,8,109
1962,4,15,142
1962,4,22,131
1962,4,29,118
1962,5,6,109
1962,5,13,131
1962,5,20,85
1962,5,27,66
1962,6,3,66
1962,6,10,54
1962,6,17,68
1962,6,24,73
1962,7,1,65
1962,7,8,75
1962,7,15,68
1962,7,22,128
1962,7,29,137
1962,8,5,130
1962,8,12,112
1962,8,19,117
1962,8,26,91
1962,9,2,94
1962,9,9,83
1962,9,16,71
1962,9,23,57
1962,9,30,113
1962,10,7,166
1962,10,14,194
1962,10,21,186
1962,10,28,271
1962,11,4,317
1962,11,11,425
1962,11,18,345
1962,11,25,467
1962,12,2,558
1962,12,9,692
1962,12,16,868
1962,12,23,848
1962,12,31,633
1963,1,7,1370
1963,1,14,1103
1963,1,21,820
1963,1,28,877
1963,2,4,901
1963,2,11,1190
1963,2,18,1050
1963,2,25,1250
1963,3,4,1121
1963,3,11,1090
1963,3,18,983
1963,3,25,1016
1963,4,1,1199
1963,4,8,1287
1963,4,15,1175
1963,4,22,1450
1963,4,29,1332
1963,5,6,1102
1963,5,13,756
1963,5,20,713
1963,5,27,672
1963,6,3,775
1963,6,10,663
1963,6,17,862
1963,6,24,588
1963,7,1,571
1963,7,8,477
1963,7,15,471
1963,7,22,457
1963,7,29,503
1963,8,5,338
1963,8,12,231
1963,8,19,183
1963,8,26,175
1963,9,2,77
1963,9,9,74
1963,9,16,43
1963,9,23,45
1963,9,30,48
1963,10,7,37
1963,10,14,38
1963,10,21,27
1963,10,28,43
1963,11,4,38
1963,11,11,56
1963,11,18,48
1963,11,25,36
1963,12,2,54
1963,12,9,49
1963,12,16,29
1963,12,23,39
1963,12,31,16
1964,1,6,39
1964,1,13,37
1964,1,20,38
1964,1,27,39
1964,2,3,56
1964,2,10,79
1964,2,17,70
1964,2,24,65
1964,3,1,74
1964,3,8,86
1964,3,15,105
1964,3,22,143
1964,3,29,148
1964,4,5,143
1964,4,12,121
1964,4,19,125
1964,4,26,100
1964,5,2,110
1964,5,9,147
1964,5,16,179
1964,5,23,175
1964,5,30,239
1964,6,6,229
1964,6,13,256
1964,6,20,235
1964,6,27,330
1964,7,3,327
1964,7,10,375
1964,7,17,318
1964,7,24,423
1964,7,31,512
1964,8,7,408
1964,8,14,347
1964,8,21,260
1964,8,28,187
1964,9,3,180
1964,9,10,149
1964,9,17,160
1964,9,24,132
1964,10,1,132
1964,10,8,194
1964,10,15,238
1964,10,22,247
1964,10,29,299
1964,11,4,316
1964,11,11,469
1964,11,18,539
1964,11,25,563
1964,12,2,679
1964,12,9,695
1964,12,16,810
1964,12,23,666
1964,12,31,1157
1965,1,7,1172
1965,1,14,1042
1965,1,21,959
1965,1,28,1071
1965,2,4,1375
1965,2,11,1819
1965,2,18,1745
1965,2,25,1848
1965,3,4,1900
1965,3,11,1444
1965,3,18,1540
1965,3,25,1089
1965,4,1,3946
1965,4,8,3152
1965,4,15,2358
1965,4,22,2431
1965,4,29,2337
1965,5,6,1708
1965,5,13,1382
1965,5,20,1101
1965,5,27,991
1965,6,3,959
1965,6,10,773
1965,6,17,855
1965,6,24,710
1965,7,1,629
1965,7,8,529
1965,7,15,494
1965,7,22,417
1965,7,29,398
1965,8,5,424
1965,8,12,288
1965,8,19,249
1965,8,26,183
1965,9,2,136
1965,9,9,120
1965,9,16,113
1965,9,23,99
1965,9,30,101
1965,10,7,141
1965,10,14,135
1965,10,21,164
1965,10,28,170
1965,11,4,261
1965,11,11,184
1965,11,18,153
1965,11,25,133
1965,12,2,151
1965,12,9,185
1965,12,16,140
1965,12,23,185
1965,12,31,228
1966,1,7,242
1966,1,14,269
1966,1,21,205
1966,1,28,249
1966,2,4,383
1966,2,11,388
1966,2,18,397
1966,2,25,427
1966,3,4,376
1966,3,11,477
1966,3,18,392
1966,3,25,418
1966,4,1,533
1966,4,8,387
1966,4,15,510
1966,4,22,605
1966,4,29,525
1966,5,6,459
1966,5,13,429
1966,5,20,456
1966,5,27,621
1966,6,3,479
1966,6,10,752
1966,6,17,609
1966,6,24,714
1966,7,1,717
1966,7,8,839
1966,7,15,781
1966,7,22,812
1966,7,29,855
1966,8,5,978
1966,8,12,965
1966,8,19,828
1966,8,26,600
1966,9,2,403
1966,9,9,401
1966,9,16,327
1966,9,23,340
1966,9,30,344
1966,10,7,449
1966,10,14,694
1966,10,21,889
1966,10,28,1031
1966,11,4,1058
1966,11,11,1238
1966,11,18,1343
1966,11,25,1727
1966,12,2,2177
1966,12,9,2498
1966,12,16,2527
1966,12,23,2861
1966,12,31,3361
1967,1,7,5105
1967,1,14,3994
1967,1,21,3563
1967,1,28,3357
1967,2,4,4402
1967,2,11,4967
1967,2,18,5245
1967,2,25,5464
1967,3,4,4933
1967,3,11,4084
1967,3,18,3871
1967,3,25,2730
1967,4,1,3295
1967,4,8,3034
1967,4,15,2023
1967,4,22,1512
1967,4,29,1175
1967,5,6,1087
1967,5,13,912
1967,5,20,937
1967,5,27,887
1967,6,3,622
1967,6,10,652
1967,6,17,511
1967,6,24,419
1967,7,1,342
1967,7,8,388
1967,7,15,359
1967,7,22,281
1967,7,29,198
1967,8,5,291
1967,8,12,190
1967,8,19,185
1967,8,26,110
1967,9,2,78
1967,9,9,75
1967,9,16,70
1967,9,23,49
1967,9,30,79
1967,10,7,53
1967,10,14,72
1967,10,21,67
1967,10,28,77
1967,11,4,77
1967,11,11,51
1967,11,18,51
1967,11,25,47
1967,12,2,48
1967,12,9,51
1967,12,16,40
1967,12,23,31
1967,12,31,22
1968,1,6,47
1968,1,13,35
1968,1,20,32
1968,1,27,38
1968,2,3,39
1968,2,10,51
1968,2,17,60
1968,2,24,48
1968,3,1,50
1968,3,8,71
1968,3,15,95
1968,3,22,113
1968,3,29,118
1968,4,5,138
1968,4,12,132
1968,4,19,107
1968,4,26,172
1968,5,2,150
1968,5,9,162
1968,5,16,155
1968,5,23,221
1968,5,30,292
1968,6,6,260
1968,6,13,333
1968,6,20,325
1968,6,27,317
1968,7,3,317
1968,7,10,396
1968,7,17,413
1968,7,24,387
1968,7,31,498
1968,8,7,456
1968,8,14,428
1968,8,21,320
1968,8,28,245
1968,9,3,214
1968,9,10,172
1968,9,17,171
1968,9,24,149
1968,10,1,206
1968,10,8,272
1968,10,15,297
1968,10,22,400
1968,10,29,453
1968,11,4,516
1968,11,11,584
1968,11,18,549
1968,11,25,564
1968,12,2,830
1968,12,9,747
1968,12,16,859
1968,12,23,497
1968,12,31,1396
1969,1,7,1267
1969,1,14,968
1969,1,21,830
1969,1,28,729
1969,2,4,1234
1969,2,11,1168
1969,2,18,1217
1969,2,25,1229
1969,3,4,1174
1969,3,11,1197
1969,3,18,1157
1969,3,25,1173
1969,4,1,895
1969,4,8,1021
1969,4,15,1138
1969,4,22,985
1969,4,29,845
1969,5,6,808
1969,5,13,857
1969,5,20,904
1969,5,27,784
1969,6,3,915
1969,6,10,756
1969,6,17,729
1969,6,24,606
1969,7,1,621
1969,7,8,611
1969,7,15,513
1969,7,22,496
1969,7,29,428
1969,8,5,365
1969,8,12,270
1969,8,19,219
1969,8,26,139
1969,9,2,101
1969,9,9,99
1969,9,16,106
1969,9,23,97
1969,9,30,93
1969,10,7,85
1969,10,14,109
1969,10,21,125
1969,10,28,98
1969,11,4,118
1969,11,11,112
1969,11,18,88
1969,11,25,96
1969,12,2,100
1969,12,9,100
1969,12,16,134
1969,12,23,78
1969,12,31,189
1970,1,7,156
1970,1,14,113
1970,1,21,180
1970,1,28,207
1970,2,4,251
1970,2,11,292
1970,2,18,299
1970,2,25,367
1970,3,4,305
1970,3,11,286
1970,3,18,303
1970,3,25,309
1970,4,1,361
1970,4,8,441
1970,4,15,352
1970,4,22,317
1970,4,29,271
1970,5,6,340
1970,5,13,334
1970,5,20,482
1970,5,27,553
1970,6,3,701
1970,6,10,676
1970,6,17,684
1970,6,24,637
1970,7,1,743
1970,7,8,767
1970,7,15,922
1970,7,22,959
1970,7,29,891
1970,8,5,988
1970,8,12,887
1970,8,19,792
1970,8,26,551
1970,9,2,358
1970,9,9,417
1970,9,16,301
1970,9,23,318
1970,9,30,373
1970,10,7,496
1970,10,14,529
1970,10,21,726
1970,10,28,566
1970,11,4,684
1970,11,11,761
1970,11,18,699
1970,11,25,741
1970,12,2,1019
1970,12,9,892
1970,12,16,1009
1970,12,23,869
1970,12,31,1202
1971,1,7,1091
1971,1,14,838
1971,1,21,454
1971,1,28,219
1971,2,4,346
1971,2,11,597
1971,2,18,609
1971,2,25,671
1971,3,4,796
1971,3,11,1250
1971,3,18,1403
1971,3,25,1016
1971,4,1,922
1971,4,8,558
1971,4,15,704
1971,4,22,781
1971,4,29,674
1971,5,6,478
1971,5,13,312
1971,5,20,430
1971,5,27,365
1971,6,3,304
1971,6,10,379
1971,6,17,362
1971,6,24,399
1971,7,1,419
1971,7,8,344
1971,7,15,350
1971,7,22,248
1971,7,29,265
1971,8,5,248
1971,8,12,176
1971,8,19,138
1971,8,26,109
1971,9,2,80
1971,9,9,92
1971,9,16,59
1971,9,23,53
1971,9,30,35
1971,10,7,32
1971,10,14,50
1971,10,21,49
1971,10,28,78
1971,11,4,62
1971,11,11,99
1971,11,18,64
1971,11,25,94
1971,12,2,94
1971,12,9,125
1971,12,16,122
1971,12,23,139
1971,12,31,120
1972,1,7,152
