# Weekly Chicken Pox Data for British Columbia Canada; 1924 to 1958,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,
# Data extracted from Statistics Canada -  Health Statistics Division archives,,,
# Access to government databases provided by: Richard Trudeau (Health Statistics Division Chief); and Glen Gagnon (Reference Librarian); both at Statistics Canada,,,
# The first publication that made use of this data file was: C. T. Bauch and D. J. D. Earn (2003) 'Transients and Attractors in Epidemics' Proceedings of the Royal Society of London Series B 270:1573-1578,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,
year,month,day,cases
1934,6,23,45
1934,6,30,2
1934,7,7,12
1934,7,14,14
1934,7,21,17
1934,7,28,3
1934,8,4,12
1934,8,11,4
1934,8,18,1
1934,8,25,2
1934,9,1,6
1934,9,8,6
1934,9,15,6
1934,9,22,6
1934,9,29,8
1934,10,6,23
1934,10,13,43
1934,10,20,36
1934,10,27,102
1934,11,3,73
1934,11,10,92
1934,11,17,72
1934,11,24,98
1934,12,1,58
1934,12,8,85
1934,12,15,88
1934,12,22,59
1934,12,29,60
1935,1,5,58
1935,1,12,82
1935,1,19,73
1935,1,26,69
1935,2,2,66
1935,2,9,46
1935,2,16,51
1935,2,23,51
1935,3,2,38
1935,3,9,32
1935,3,16,75
1935,3,23,44
1935,3,30,41
1935,4,6,61
1935,4,13,50
1935,4,20,95
1935,4,27,36
1935,5,4,60
1935,5,11,110
1935,5,18,64
1935,5,25,41
1935,6,1,118
1935,6,8,64
1935,6,15,102
1935,6,22,81
1935,6,29,46
1935,7,6,69
1935,7,13,24
1935,7,20,30
1935,7,27,23
1935,8,3,10
1935,8,10,5
1935,8,17,10
1935,8,24,8
1935,8,31,10
1935,9,7,9
1935,9,14,9
1935,9,21,10
1935,9,28,18
1935,10,5,27
1935,10,12,40
1935,10,19,30
1935,10,26,37
1935,11,2,82
1935,11,9,107
1935,11,16,90
1935,11,23,120
1935,11,30,84
1935,12,7,157
1935,12,14,101
1935,12,21,97
1935,12,28,54
1936,1,4,55
1936,1,11,94
1936,1,18,103
1936,1,25,107
1936,2,1,64
1936,2,8,48
1936,2,15,87
1936,2,22,98
1936,2,29,51
1936,3,7,57
1936,3,14,36
1936,3,21,73
1936,3,28,37
1936,4,4,42
1936,4,11,26
1936,4,18,32
1936,4,25,56
1936,5,2,64
1936,5,9,73
1936,5,16,52
1936,5,23,56
1936,5,30,47
1936,6,6,21
1936,6,13,44
1936,6,20,11
1936,6,27,24
1936,7,4,65
1936,7,11,28
1936,7,18,4
1936,7,25,14
1936,8,1,12
1936,8,8,11
1936,8,15,15
1936,8,22,7
1936,8,29,5
1936,9,5,11
1936,9,12,8
1936,9,19,22
1936,9,26,18
1936,10,3,70
1936,10,10,70
1936,10,17,92
1936,10,24,114
1936,10,31,37
1936,11,7,57
1936,11,14,146
1936,11,21,73
1936,11,28,116
1936,12,5,110
1936,12,12,190
1936,12,19,129
1936,12,26,79
1937,1,2,130
1937,1,9,89
1937,1,16,95
1937,1,23,92
1937,1,30,53
1937,2,6,47
1937,2,13,18
1937,2,20,36
1937,2,27,21
1937,3,6,24
1937,3,13,17
1937,3,20,24
1937,3,27,33
1937,4,3,25
1937,4,10,65
1937,4,17,35
1937,4,24,38
1937,5,1,38
1937,5,8,43
1937,5,15,54
1937,5,22,60
1937,5,29,76
1937,6,5,49
1937,6,12,48
1937,6,19,75
1937,6,26,41
1937,7,3,28
1937,7,10,11
1937,7,17,16
1937,7,24,7
1937,7,31,13
1937,8,7,2
1937,8,14,4
1937,8,21,4
1937,8,28,9
1937,9,4,21
1937,9,11,15
1937,9,18,13
1937,9,25,45
1937,10,2,38
1937,10,9,45
1937,10,16,98
1937,10,23,41
1937,10,30,66
1937,11,6,88
1937,11,13,83
1937,11,20,66
1937,11,27,93
1937,12,4,71
1937,12,11,79
1937,12,18,57
1937,12,25,53
1938,1,1,33
1938,1,8,64
1938,1,15,128
1938,1,22,84
1938,1,29,77
1938,2,5,81
1938,2,12,110
1938,2,19,97
1938,2,26,185
1938,3,5,124
1938,3,12,174
1938,3,19,142
1938,3,26,110
1938,4,2,116
1938,4,9,144
1938,4,16,73
1938,4,23,74
1938,4,30,139
1938,5,7,53
1938,5,14,126
1938,5,21,53
1938,5,28,77
1938,6,4,121
1938,6,11,101
1938,6,18,84
1938,6,25,57
1938,7,2,81
1938,7,9,35
1938,7,16,71
1938,7,23,47
1938,7,30,14
1938,8,6,32
1938,8,13,16
1938,8,20,19
1938,8,27,19
1938,9,3,9
1938,9,10,37
1938,9,17,77
1938,9,24,43
1938,10,1,25
1938,10,8,20
1938,10,15,43
1938,10,22,52
1938,10,29,42
1938,11,5,51
1938,11,12,122
1938,11,19,59
1938,11,26,113
1938,12,3,93
1938,12,10,90
1938,12,17,117
1938,12,24,55
1938,12,31,47
1939,1,7,112
1939,1,14,210
1939,1,21,130
1939,1,28,81
1939,2,4,114
1939,2,11,75
1939,2,18,121
1939,2,25,109
1939,3,4,83
1939,3,11,84
1939,3,18,75
1939,3,25,127
1939,4,1,76
1939,4,8,60
1939,4,15,56
1939,4,22,82
1939,4,29,70
1939,5,6,53
1939,5,13,49
1939,5,20,48
1939,5,27,55
1939,6,3,69
1939,6,10,36
1939,6,17,60
1939,6,24,38
1939,7,1,29
1939,7,8,23
1939,7,15,28
1939,7,22,22
1939,7,29,17
1939,8,5,20
1939,8,12,18
1939,8,19,9
1939,8,26,17
1939,9,2,11
1939,9,9,7
1939,9,16,11
1939,9,23,20
1939,9,30,32
1939,10,7,26
1939,10,14,71
1939,10,21,63
1939,10,28,49
1939,11,4,104
1939,11,11,50
1939,11,18,90
1939,11,25,133
1939,12,2,81
1939,12,9,69
1939,12,16,87
1939,12,23,23
1939,12,30,30
1940,1,6,50
1940,1,13,101
1940,1,20,45
1940,1,27,55
1940,2,3,35
1940,2,10,56
1940,2,17,85
1940,2,24,73
1940,3,2,105
1940,3,9,102
1940,3,16,71
1940,3,23,30
1940,3,30,53
1940,4,6,107
1940,4,13,95
1940,4,20,54
1940,4,27,102
1940,5,4,59
1940,5,11,73
1940,5,18,64
1940,5,25,96
1940,6,1,37
1940,6,8,79
1940,6,15,52
1940,6,22,117
1940,6,29,70
1940,7,6,34
1940,7,13,12
1940,7,20,20
1940,7,27,19
1940,8,3,11
1940,8,10,14
1940,8,17,6
1940,8,24,2
1940,8,31,9
1940,9,7,8
1940,9,14,19
1940,9,21,17
1940,9,28,36
1940,10,5,29
1940,10,12,49
1940,10,19,62
1940,10,26,85
1940,11,2,35
1940,11,9,81
1940,11,16,106
1940,11,23,54
1940,11,30,139
1940,12,7,135
1940,12,14,71
1940,12,21,74
1940,12,28,22
1941,1,4,87
1941,1,11,98
1941,1,18,115
1941,1,25,107
1941,2,1,107
1941,2,8,88
1941,2,15,79
1941,2,22,66
1941,3,1,86
1941,3,8,74
1941,3,15,89
1941,3,22,54
1941,3,29,74
1941,4,5,57
1941,4,12,50
1941,4,19,33
1941,4,26,47
1941,5,3,51
1941,5,10,41
1941,5,17,52
1941,5,24,29
1941,5,31,44
1941,6,7,58
1941,6,14,27
1941,6,21,42
1941,6,28,36
1941,7,5,37
1941,7,12,17
1941,7,19,10
1941,7,26,18
1941,8,2,24
1941,8,9,8
1941,8,16,9
1941,8,23,7
1941,8,30,8
1941,9,6,15
1941,9,13,15
1941,9,20,22
1941,9,27,31
1941,10,4,22
1941,10,11,51
1941,10,18,43
1941,10,25,47
1941,11,1,102
1941,11,8,128
1941,11,15,107
1941,11,22,131
1941,11,29,192
1941,12,6,153
1941,12,13,116
1941,12,20,116
1941,12,27,49
1942,1,3,94
1942,1,10,172
1942,1,17,116
1942,1,24,119
1942,1,31,155
1942,2,7,150
1942,2,14,142
1942,2,21,150
1942,2,28,127
1942,3,7,222
1942,3,14,125
1942,3,21,295
1942,3,28,97
1942,4,4,119
1942,4,11,129
1942,4,18,151
1942,4,25,180
1942,5,2,96
1942,5,9,116
1942,5,16,94
1942,5,23,108
1942,5,30,145
1942,6,6,62
1942,6,13,94
1942,6,20,56
1942,6,27,77
1942,7,4,45
1942,7,11,42
1942,7,18,42
1942,7,25,58
1942,8,1,51
1942,8,8,30
1942,8,15,36
1942,8,22,26
1942,8,29,48
1942,9,5,24
1942,9,12,31
1942,9,19,25
1942,9,26,44
1942,10,3,26
1942,10,10,37
1942,10,17,43
1942,10,24,65
1942,10,31,63
1942,11,7,102
1942,11,14,52
1942,11,21,44
1942,11,28,70
1942,12,5,111
1942,12,12,53
1942,12,19,89
1942,12,26,45
1943,1,2,36
1943,1,9,82
1943,1,16,87
1943,1,23,66
1943,1,30,88
1943,2,6,64
1943,2,13,90
1943,2,20,94
1943,2,27,65
1943,3,6,88
1943,3,13,61
1943,3,20,62
1943,3,27,71
1943,4,3,84
1943,4,10,81
1943,4,17,51
1943,4,24,59
1943,5,1,40
1943,5,8,70
1943,5,15,70
1943,5,22,97
1943,5,29,72
1943,6,5,116
1943,6,12,93
1943,6,19,116
1943,6,26,100
1943,7,3,100
1943,7,10,48
1943,7,17,20
1943,7,24,21
1943,7,31,31
1943,8,7,26
1943,8,14,19
1943,8,21,19
1943,8,28,15
1943,9,4,26
1943,9,11,20
1943,9,18,34
1943,9,25,28
1943,10,2,30
1943,10,9,42
1943,10,16,94
1943,10,23,65
1943,10,30,85
1943,11,6,129
1943,11,13,102
1943,11,20,133
1943,11,27,125
1943,12,4,139
1943,12,11,176
1943,12,18,124
1943,12,25,47
1944,1,1,135
1944,1,8,103
1944,1,15,59
1944,1,22,202
1944,1,29,183
1944,2,5,174
1944,2,12,71
1944,2,19,281
1944,2,26,176
1944,3,4,168
1944,3,11,159
1944,3,18,106
1944,3,25,165
1944,4,1,138
1944,4,8,147
1944,4,15,80
1944,4,22,229
1944,4,29,194
1944,5,6,170
1944,5,13,175
1944,5,20,97
1944,5,27,151
1944,6,3,165
1944,6,10,146
1944,6,17,138
1944,6,24,120
1944,7,1,51
1944,7,8,51
1944,7,15,46
1944,7,22,23
1944,7,29,34
1944,8,5,20
1944,8,12,19
1944,8,19,13
1944,8,26,12
1944,9,2,38
1944,9,9,9
1944,9,16,21
1944,9,23,21
1944,9,30,57
1944,10,7,17
1944,10,14,29
1944,10,21,21
1944,10,28,64
1944,11,4,42
1944,11,11,30
1944,11,18,96
1944,11,25,92
1944,12,2,72
1944,12,9,75
1944,12,16,98
1944,12,23,46
1944,12,30,92
1945,1,6,83
1945,1,13,252
1945,1,20,115
1945,1,27,188
1945,2,3,173
1945,2,10,134
1945,2,17,116
1945,2,24,101
1945,3,3,134
1945,3,10,67
1945,3,17,94
1945,3,24,88
1945,3,31,100
1945,4,7,51
1945,4,14,84
1945,4,21,116
1945,4,28,140
1945,5,5,114
1945,5,12,97
1945,5,19,77
1945,5,26,95
1945,6,2,130
1945,6,9,83
1945,6,16,123
1945,6,23,92
1945,6,30,78
1945,7,7,64
1945,7,14,69
1945,7,21,41
1945,7,28,65
1945,8,4,22
1945,8,11,28
1945,8,18,32
1945,8,25,14
1945,9,1,9
1945,9,8,14
1945,9,15,18
1945,9,22,30
1945,9,29,35
1945,10,6,24
1945,10,13,79
1945,10,20,106
1945,10,27,88
1945,11,3,64
1945,11,10,60
1945,11,17,119
1945,11,24,178
1945,12,1,129
1945,12,8,185
1945,12,15,131
1945,12,22,104
1945,12,29,72
1946,1,5,116
1946,1,12,134
1946,1,19,160
1946,1,26,140
1946,2,2,79
1946,2,9,77
1946,2,16,91
1946,2,23,103
1946,3,2,106
1946,3,9,120
1946,3,16,79
1946,3,23,67
1946,3,30,13
1946,4,6,140
1946,4,13,56
1946,4,20,106
1946,4,27,130
1946,5,4,84
1946,5,11,136
1946,5,18,105
1946,5,25,88
1946,6,1,107
1946,6,8,85
1946,6,15,135
1946,6,22,117
1946,6,29,127
1946,7,6,51
1946,7,13,50
1946,7,20,27
1946,7,27,34
1946,8,3,53
1946,8,10,15
1946,8,17,18
1946,8,24,25
1946,8,31,13
1946,9,7,18
1946,9,14,44
1946,9,21,27
1946,9,28,33
1946,10,5,93
1946,10,12,48
1946,10,19,164
1946,10,26,85
1946,11,2,151
1946,11,9,94
1946,11,16,152
1946,11,23,99
1946,11,30,202
1946,12,7,174
1946,12,14,135
1946,12,21,134
1946,12,28,81
1947,1,4,77
1947,1,11,128
1947,1,18,132
1947,1,25,113
1947,2,1,78
1947,2,8,87
1947,2,15,124
1947,2,22,72
1947,3,1,126
1947,3,8,115
1947,3,15,113
1947,3,22,74
1947,3,29,110
1947,4,5,65
1947,4,12,94
1947,4,19,90
1947,4,26,116
1947,5,3,73
1947,5,10,79
1947,5,17,25
1947,5,24,97
1947,5,31,115
1947,6,7,118
1947,6,14,113
1947,6,21,125
1947,6,28,96
1947,7,5,106
1947,7,12,48
1947,7,19,67
1947,7,26,55
1947,8,2,44
1947,8,9,44
1947,8,16,28
1947,8,23,14
1947,8,30,22
1947,9,6,12
1947,9,13,20
1947,9,20,19
1947,9,27,31
1947,10,4,37
1947,10,11,58
1947,10,18,40
1947,10,25,68
1947,11,1,114
1947,11,8,67
1947,11,15,123
1947,11,22,70
1947,11,29,160
1947,12,6,78
1947,12,13,86
1947,12,20,108
1947,12,27,36
1948,1,3,74
1948,1,10,152
1948,1,17,92
1948,1,24,121
1948,1,31,92
1948,2,7,157
1948,2,14,93
1948,2,21,83
1948,2,28,182
1948,3,6,120
1948,3,13,118
1948,3,20,85
1948,3,27,89
1948,4,3,44
1948,4,10,82
1948,4,17,119
1948,4,24,90
1948,5,1,105
1948,5,8,101
1948,5,15,154
1948,5,22,65
1948,5,29,98
1948,6,5,147
1948,6,12,106
1948,6,19,85
1948,6,26,69
1948,7,3,74
1948,7,10,41
1948,7,17,28
1948,7,24,39
1948,7,31,40
1948,8,7,43
1948,8,14,25
1948,8,21,32
1948,8,28,10
1948,9,4,32
1948,9,11,14
1948,9,18,37
1948,9,25,25
1948,10,2,92
1948,10,9,53
1948,10,16,137
1948,10,23,
1948,10,30,368
1948,11,6,309
1948,11,13,173
1948,11,20,345
1948,11,27,245
1948,12,4,267
1948,12,11,347
1948,12,18,472
1948,12,25,139
1949,1,1,158
1949,1,8,321
1949,1,15,374
1949,1,22,346
1949,1,29,356
1949,2,5,222
1949,2,12,332
1949,2,19,201
1949,2,26,374
1949,3,5,276
1949,3,12,312
1949,3,19,243
1949,3,26,257
1949,4,2,236
1949,4,9,250
1949,4,16,167
1949,4,23,100
1949,4,30,161
1949,5,7,148
1949,5,14,115
1949,5,21,109
1949,5,28,171
1949,6,4,166
1949,6,11,79
1949,6,18,134
1949,6,25,100
1949,7,2,58
1949,7,9,107
1949,7,16,44
1949,7,23,51
1949,7,30,32
1949,8,6,51
1949,8,13,16
1949,8,20,27
1949,8,27,26
1949,9,3,11
1949,9,10,11
1949,9,17,25
1949,9,24,15
1949,10,1,54
1949,10,8,39
1949,10,15,7
1949,10,22,85
1949,10,29,153
1949,11,5,135
1949,11,12,60
1949,11,19,112
1949,11,26,134
1949,12,3,125
1949,12,10,116
1949,12,17,92
1949,12,24,51
1949,12,31,42
1950,1,7,82
1950,1,14,147
1950,1,21,129
1950,1,28,91
1950,2,4,120
1950,2,11,130
1950,2,18,101
1950,2,25,65
1950,3,4,130
1950,3,11,112
1950,3,18,119
1950,3,25,117
1950,4,1,120
1950,4,8,76
1950,4,15,110
1950,4,22,193
1950,4,29,132
1950,5,6,127
1950,5,13,111
1950,5,20,42
1950,5,27,111
1950,6,3,122
1950,6,10,90
1950,6,17,99
1950,6,24,149
1950,7,1,98
1950,7,8,61
1950,7,15,57
1950,7,22,39
1950,7,29,35
1950,8,5,38
1950,8,12,39
1950,8,19,16
1950,8,26,24
1950,9,2,18
1950,9,9,14
1950,9,16,25
1950,9,23,19
1950,9,30,27
1950,10,7,53
1950,10,14,73
1950,10,21,92
1950,10,28,109
1950,11,4,170
1950,11,11,124
1950,11,18,80
1950,11,25,111
1950,12,2,273
1950,12,9,147
1950,12,16,155
1950,12,23,223
1950,12,30,59
1951,1,6,205
1951,1,13,245
1951,1,20,222
1951,1,27,229
1951,2,3,210
1951,2,10,144
1951,2,17,147
1951,2,24,233
1951,3,3,161
1951,3,10,120
1951,3,17,128
1951,3,24,104
1951,3,31,87
1951,4,7,153
1951,4,14,155
1951,4,21,149
1951,4,28,98
1951,5,5,185
1951,5,12,143
1951,5,19,221
1951,5,26,144
1951,6,2,185
1951,6,9,180
1951,6,16,149
1951,6,23,161
1951,6,30,53
1951,7,7,103
1951,7,14,44
1951,7,21,34
1951,7,28,66
1951,8,4,31
1951,8,11,21
1951,8,18,9
1951,8,25,26
1951,9,1,26
1951,9,8,37
1951,9,15,27
1951,9,22,14
1951,9,29,43
1951,10,6,52
1951,10,13,73
1951,10,20,110
1951,10,27,99
1951,11,3,147
1951,11,10,118
1951,11,17,145
1951,11,24,152
1951,12,1,239
1951,12,8,408
1951,12,15,131
1951,12,22,157
1951,12,29,148
1952,1,5,136
1952,1,12,279
1952,1,19,213
1952,1,26,220
1952,2,2,268
1952,2,9,151
1952,2,16,109
1952,2,23,216
1952,3,1,171
1952,3,8,138
1952,3,15,247
1952,3,22,217
1952,3,29,149
1952,4,5,183
1952,4,12,149
1952,4,19,102
1952,4,26,149
1952,5,3,190
1952,5,10,160
1952,5,17,226
1952,5,24,125
1952,5,31,174
1952,6,7,158
1952,6,14,116
1952,6,21,133
1952,6,28,97
1952,7,5,86
1952,7,12,52
1952,7,19,52
1952,7,26,54
1952,8,2,34
1952,8,9,30
1952,8,16,42
1952,8,23,24
1952,8,30,18
1952,9,6,5
1952,9,13,25
1952,9,20,22
1952,9,27,44
1952,10,4,51
1952,10,11,38
1952,10,18,43
1952,10,25,63
1952,11,1,123
1952,11,8,116
1952,11,15,110
1952,11,22,121
1952,11,29,116
1952,12,6,151
1952,12,13,161
1952,12,20,117
1952,12,27,92
1953,1,3,105
1953,1,10,293
1953,1,17,194
1953,1,24,231
1953,1,31,130
1953,2,7,250
1953,2,14,133
1953,2,21,189
1953,2,28,239
1953,3,7,162
1953,3,14,174
1953,3,21,172
1953,3,28,162
1953,4,4,199
1953,4,11,96
1953,4,18,247
1953,4,25,230
1953,5,2,136
1953,5,9,238
1953,5,16,170
1953,5,23,182
1953,5,30,225
1953,6,6,192
1953,6,13,182
1953,6,20,133
1953,6,27,217
1953,7,4,125
1953,7,11,97
1953,7,18,84
1953,7,25,55
1953,8,1,29
1953,8,8,37
1953,8,15,31
1953,8,22,21
1953,8,29,21
1953,9,5,8
1953,9,12,32
1953,9,19,13
1953,9,26,16
1953,10,3,22
1953,10,10,65
1953,10,17,66
1953,10,24,43
1953,10,31,84
1953,11,7,95
1953,11,14,123
1953,11,21,92
1953,11,28,205
1953,12,5,154
1953,12,12,200
1953,12,19,179
1953,12,26,91
1954,1,2,53
1954,1,9,191
1954,1,16,173
1954,1,23,131
1954,1,30,140
1954,2,6,170
1954,2,13,177
1954,2,20,114
1954,2,27,187
1954,3,6,159
1954,3,13,186
1954,3,20,145
1954,3,27,237
1954,4,3,192
1954,4,10,251
1954,4,17,189
1954,4,24,76
1954,5,1,229
1954,5,8,223
1954,5,15,139
1954,5,22,134
1954,5,29,120
1954,6,5,184
1954,6,12,173
1954,6,19,113
1954,6,26,179
1954,7,3,133
1954,7,10,81
1954,7,17,63
1954,7,24,62
1954,7,31,23
1954,8,7,22
1954,8,14,31
1954,8,21,21
1954,8,28,20
1954,9,4,18
1954,9,11,25
1954,9,18,22
1954,9,25,28
1954,10,2,39
1954,10,9,42
1954,10,16,51
1954,10,23,63
1954,10,30,129
1954,11,6,88
1954,11,13,102
1954,11,20,108
1954,11,27,121
1954,12,4,125
1954,12,11,118
1954,12,18,123
1954,12,25,89
1955,1,1,73
1955,1,8,117
1955,1,15,155
1955,1,22,108
1955,1,29,179
1955,2,5,107
1955,2,12,166
1955,2,19,186
1955,2,26,155
1955,3,5,113
1955,3,12,171
1955,3,19,116
1955,3,26,205
1955,4,2,116
1955,4,9,91
1955,4,16,76
1955,4,23,71
1955,4,30,89
1955,5,7,128
1955,5,14,142
1955,5,21,82
1955,5,28,95
1955,6,4,162
1955,6,11,88
1955,6,18,100
1955,6,25,134
1955,7,2,79
1955,7,9,50
1955,7,16,41
1955,7,23,44
1955,7,30,45
1955,8,6,31
1955,8,13,16
1955,8,20,32
1955,8,27,25
1955,9,3,17
1955,9,10,14
1955,9,17,18
1955,9,24,29
1955,10,1,29
1955,10,8,51
1955,10,15,45
1955,10,22,68
1955,10,29,54
1955,11,5,64
1955,11,12,43
1955,11,19,112
1955,11,26,132
1955,12,3,231
1955,12,10,128
1955,12,17,202
1955,12,24,122
1955,12,31,74
1956,1,7,193
1956,1,14,189
1956,1,21,213
1956,1,28,231
1956,2,4,219
1956,2,11,210
1956,2,18,305
1956,2,25,184
1956,3,3,270
1956,3,10,186
1956,3,17,220
1956,3,24,279
1956,3,31,161
1956,4,7,113
1956,4,14,158
1956,4,21,215
1956,4,28,183
1956,5,5,189
1956,5,12,116
1956,5,19,160
1956,5,26,202
1956,6,2,178
1956,6,9,173
1956,6,16,98
1956,6,23,126
1956,6,30,86
1956,7,7,68
1956,7,14,44
1956,7,21,66
1956,7,28,41
1956,8,4,26
1956,8,11,16
1956,8,18,
1956,8,25,15
1956,9,1,10
1956,9,8,15
1956,9,15,18
1956,9,22,11
1956,9,29,18
1956,10,6,47
1956,10,13,67
1956,10,20,76
1956,10,27,108
1956,11,3,156
1956,11,10,164
1956,11,17,180
1956,11,24,140
1956,12,1,175
1956,12,8,194
1956,12,15,157
1956,12,22,211
1956,12,29,209
1957,1,5,99
1957,1,12,193
1957,1,19,147
1957,1,26,115
1957,2,2,201
1957,2,9,180
1957,2,16,141
1957,2,23,187
1957,3,2,197
1957,3,9,194
1957,3,16,128
1957,3,23,194
1957,3,30,220
1957,4,6,114
1957,4,13,125
1957,4,20,128
1957,4,27,87
1957,5,4,92
1957,5,11,113
1957,5,18,111
1957,5,25,97
1957,6,1,134
1957,6,8,87
1957,6,15,76
1957,6,22,69
1957,6,29,79
1957,7,6,24
1957,7,13,70
1957,7,20,20
1957,7,27,30
1957,8,3,29
1957,8,10,21
1957,8,17,16
1957,8,24,26
1957,8,31,12
1957,9,7,19
1957,9,14,16
1957,9,21,17
1957,9,28,19
1957,10,5,31
1957,10,12,26
1957,10,19,47
1957,10,26,71
1957,11,2,84
1957,11,9,72
1957,11,16,54
1957,11,23,76
1957,11,30,128
1957,12,7,154
1957,12,14,124
1957,12,21,141
1957,12,28,37
1958,1,4,32
1958,1,11,111
1958,1,18,179
1958,1,25,193
1958,2,1,153
1958,2,8,184
1958,2,15,219
1958,2,22,191
1958,3,1,225
1958,3,8,194
1958,3,15,148
1958,3,22,330
1958,3,29,131
1958,4,5,130
1958,4,12,129
1958,4,19,176
1958,4,26,169
1958,5,3,167
1958,5,10,135
1958,5,17,100
1958,5,24,90
1958,5,31,140
1958,6,7,100
1958,6,14,133
1958,6,21,155
1958,6,28,145
1958,7,5,60
1958,7,12,29
1958,7,19,21
1958,7,26,42
1958,8,2,32
1958,8,9,28
1958,8,16,7
1958,8,23,6
1958,8,30,24
1958,9,6,10
1958,9,13,28
1958,9,20,8
1958,9,27,19
1958,10,4,35
1958,10,11,35
1958,10,18,43
1958,10,25,72
1958,11,1,74
1958,11,8,131
1958,11,15,149
1958,11,22,94
1958,11,29,147
1958,12,6,222
1958,12,13,204
1958,12,20,125
1958,12,27,NA
