# Weekly rubella cases in Ontario Canada; 1924-89,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,
# The first publication that made use of this data file was: C. T. Bauch and D. J. D. Earn (2003) 'Transients and Attractors in Epidemics' Proceedings of the Royal Society of London Series B 270:1573-1578,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,
year,month,day,cases
1942,8,29,4
1942,9,5,5
1942,9,12,3
1942,9,19,2
1942,9,26,10
1942,10,3,6
1942,10,10,6
1942,10,17,8
1942,10,24,5
1942,10,21,8
1942,11,7,7
1942,11,14,8
1942,11,21,15
1942,11,28,12
1942,12,5,12
1942,12,12,6
1942,12,19,5
1942,12,26,11
1943,1,2,15
1943,1,9,16
1943,1,16,12
1943,1,23,9
1943,1,30,9
1943,2,6,12
1943,2,13,16
1943,2,20,29
1943,2,27,16
1943,3,6,28
1943,3,13,29
1943,3,20,34
1943,3,27,34
1943,4,3,78
1943,4,10,88
1943,4,17,152
1943,4,24,58
1943,5,1,110
1943,5,8,106
1943,5,15,127
1943,5,22,110
1943,5,29,210
1943,6,5,156
1943,6,12,162
1943,6,19,125
1943,6,26,76
1943,7,3,69
1943,7,10,38
1943,7,17,32
1943,7,24,20
1943,7,31,14
1943,8,7,15
1943,8,14,6
1943,8,21,7
1943,8,28,6
1943,9,4,6
1943,9,11,5
1943,9,18,4
1943,9,25,5
1943,10,2,4
1943,10,9,5
1943,10,16,9
1943,10,23,11
1943,10,30,10
1943,11,6,14
1943,11,13,9
1943,11,20,10
1943,11,27,16
1943,12,4,13
1943,12,11,17
1943,12,18,6
1943,12,25,10
1944,1,1,9
1944,1,8,13
1944,1,15,12
1944,1,22,17
1944,1,29,20
1944,2,5,24
1944,2,12,30
1944,2,19,29
1944,2,26,47
1944,3,4,23
1944,3,11,54
1944,3,18,69
1944,3,25,54
1944,4,1,109
1944,4,8,67
1944,4,15,66
1944,4,22,140
1944,4,29,201
1944,5,6,73
1944,5,13,235
1944,5,20,111
1944,5,27,77
1944,6,3,120
1944,6,10,90
1944,6,17,39
1944,6,24,32
1944,7,1,53
1944,7,8,45
1944,7,15,30
1944,7,22,7
1944,7,29,11
1944,8,5,16
1944,8,12,24
1944,8,19,6
1944,8,26,6
1944,9,2,1
1944,9,9,3
1944,9,16,6
1944,9,23,8
1944,9,30,7
1944,10,7,9
1944,10,14,1
1944,10,21,5
1944,10,28,8
1944,11,4,23
1944,11,11,3
1944,11,18,5
1944,11,25,11
1944,12,2,11
1944,12,9,21
1944,12,16,10
1944,12,23,9
1944,12,30,8
1945,1,6,20
1945,1,13,13
1945,1,20,13
1945,1,27,12
1945,2,3,20
1945,2,10,14
1945,2,17,12
1945,2,24,6
1945,3,3,12
1945,3,10,11
1945,3,17,16
1945,3,24,15
1945,3,31,32
1945,4,7,18
1945,4,14,26
1945,4,21,23
1945,4,28,27
1945,5,5,13
1945,5,12,43
1945,5,19,36
1945,5,26,41
1945,6,2,111
1945,6,9,47
1945,6,16,39
1945,6,23,134
1945,6,30,35
1945,7,7,45
1945,7,14,25
1945,7,21,8
1945,7,28,6
1945,8,4,7
1945,8,11,9
1945,8,18,4
1945,8,25,3
1945,9,1,1
1945,9,8,7
1945,9,15,7
1945,9,22,4
1945,9,29,7
1945,10,6,7
1945,10,13,17
1945,10,20,6
1945,10,27,13
1945,11,3,12
1945,11,10,10
1945,11,17,10
1945,11,24,14
1945,12,1,20
1945,12,8,22
1945,12,15,13
1945,12,22,25
1945,12,29,17
1946,1,5,24
1946,1,12,34
1946,1,19,35
1946,1,26,17
1946,2,2,58
1946,2,9,22
1946,2,16,25
1946,2,23,28
1946,3,2,9
1946,3,9,27
1946,3,16,27
1946,3,23,95
1946,3,30,192
1946,4,6,57
1946,4,13,31
1946,4,20,62
1946,4,27,33
1946,5,4,21
1946,5,11,39
1946,5,18,34
1946,5,25,44
1946,6,1,38
1946,6,8,13
1946,6,15,28
1946,6,22,21
1946,6,29,28
1946,7,6,11
1946,7,13,11
1946,7,20,10
1946,7,27,17
1946,8,3,3
1946,8,10,6
1946,8,17,
1946,8,24,4
1946,8,31,4
1946,9,7,4
1946,9,14,7
1946,9,21,6
1946,9,28,5
1946,10,5,6
1946,10,12,5
1946,10,19,6
1946,10,26,6
1946,11,2,6
1946,11,9,13
1946,11,16,12
1946,11,23,8
1946,11,30,14
1946,12,7,15
1946,12,14,10
1946,12,21,7
1946,12,28,3
1947,1,4,8
1947,1,11,14
1947,1,18,41
1947,1,25,36
1947,2,1,23
1947,2,8,52
1947,2,15,42
1947,2,22,71
1947,3,1,87
1947,3,8,51
1947,3,15,70
1947,3,22,68
1947,3,29,44
1947,4,5,39
1947,4,12,45
1947,4,19,49
1947,4,26,45
1947,5,3,43
1947,5,10,61
1947,5,17,55
1947,5,24,37
1947,5,31,52
1947,6,7,42
1947,6,14,27
1947,6,21,33
1947,6,28,25
1947,7,5,14
1947,7,12,11
1947,7,19,6
1947,7,26,10
1947,8,2,6
1947,8,9,6
1947,8,16,20
1947,8,23,15
1947,8,30,13
1947,9,6,3
1947,9,13,7
1947,9,20,11
1947,9,27,5
1947,10,4,3
1947,10,11,13
1947,10,18,5
1947,10,25,14
1947,11,1,9
1947,11,8,9
1947,11,15,17
1947,11,22,23
1947,11,29,12
1947,12,6,13
1947,12,13,12
1947,12,20,15
1947,12,27,8
1948,1,3,11
1948,1,10,69
1948,1,17,22
1948,1,24,23
1948,1,31,80
1948,2,7,15
1948,2,14,27
1948,2,21,34
1948,2,28,49
1948,3,6,26
1948,3,13,27
1948,3,20,21
1948,3,27,18
1948,4,3,38
1948,4,10,14
1948,4,17,21
1948,4,24,27
1948,5,1,18
1948,5,8,12
1948,5,15,10
1948,5,22,15
1948,5,29,18
1948,6,5,21
1948,6,12,15
1948,6,19,13
1948,6,26,5
1948,7,3,13
1948,7,10,3
1948,7,17,3
1948,7,24,5
1948,7,31,2
1948,8,7,4
1948,8,14,6
1948,8,21,3
1948,8,28,9
1948,9,4,7
1948,9,11,13
1948,9,18,3
1948,9,25,3
1948,10,2,7
1948,10,9,11
1948,10,16,9
1948,10,23,7
1948,10,30,21
1948,11,6,7
1948,11,13,8
1948,11,20,6
1948,11,27,11
1948,12,4,9
1948,12,11,11
1948,12,18,12
1948,12,25,34
1949,1,1,9
1949,1,8,14
1949,1,15,13
1949,1,22,21
1949,1,29,24
1949,2,5,11
1949,2,12,27
1949,2,19,9
1949,2,26,38
1949,3,5,44
1949,3,12,54
1949,3,19,61
1949,3,26,48
1949,4,2,64
1949,4,9,144
1949,4,16,31
1949,4,23,20
1949,4,30,46
1949,5,7,42
1949,5,14,64
1949,5,21,62
1949,5,28,35
1949,6,4,79
1949,6,11,35
1949,6,18,63
1949,6,25,50
1949,7,2,26
1949,7,9,10
1949,7,16,8
1949,7,23,4
1949,7,30,4
1949,8,6,11
1949,8,13,7
1949,8,20,2
1949,8,27,7
1949,9,3,6
1949,9,10,5
1949,9,17,5
1949,9,24,5
1949,10,1,6
1949,10,8,8
1949,10,15,8
1949,10,22,7
1949,10,29,14
1949,11,5,17
1949,11,12,11
1949,11,19,12
1949,11,26,18
1949,12,3,40
1949,12,10,27
1949,12,17,61
1949,12,24,37
1949,12,31,64
1950,1,7,107
1950,1,14,110
1950,1,21,105
1950,1,28,94
1950,2,4,212
1950,2,11,278
1950,2,18,197
1950,2,25,408
1950,3,4,650
1950,3,11,372
1950,3,18,885
1950,3,25,620
1950,4,1,1258
1950,4,8,514
1950,4,15,792
1950,4,22,920
1950,4,29,1531
1950,5,6,1422
1950,5,13,1104
1950,5,20,1694
1950,5,27,1304
1950,6,3,1440
1950,6,10,1388
1950,6,17,1086
1950,6,24,835
1950,7,1,498
1950,7,8,175
1950,7,15,177
1950,7,22,73
1950,7,29,77
1950,8,5,63
1950,8,12,39
1950,8,19,37
1950,8,26,26
1950,9,2,36
1950,9,9,46
1950,9,16,33
1950,9,23,37
1950,9,30,56
1950,10,7,35
1950,10,14,41
1950,10,21,51
1950,10,28,59
1950,11,4,45
1950,11,11,28
1950,11,18,58
1950,11,25,48
1950,12,2,62
1950,12,9,59
1950,12,16,51
1950,12,23,63
1950,12,30,55
1951,1,6,146
1951,1,13,154
1951,1,20,107
1951,1,27,180
1951,2,3,243
1951,2,10,180
1951,2,17,241
1951,2,24,226
1951,3,3,246
1951,3,10,175
1951,3,17,187
1951,3,24,164
1951,3,31,120
1951,4,7,207
1951,4,14,218
1951,4,21,176
1951,4,28,234
1951,5,5,236
1951,5,12,175
1951,5,19,213
1951,5,26,205
1951,6,2,228
1951,6,9,203
1951,6,16,201
1951,6,23,202
1951,6,30,88
1951,7,7,57
1951,7,14,61
1951,7,21,33
1951,7,28,36
1951,8,4,16
1951,8,11,13
1951,8,18,37
1951,8,25,9
1951,9,1,15
1951,9,8,17
1951,9,15,12
1951,9,22,13
1951,9,29,4
1951,10,6,15
1951,10,13,11
1951,10,20,11
1951,10,27,23
1951,11,3,7
1951,11,10,25
1951,11,17,14
1951,11,24,23
1951,12,1,18
1951,12,8,31
1951,12,15,34
1951,12,22,37
1951,12,29,28
1952,1,5,74
1952,1,12,117
1952,1,19,104
1952,1,26,125
1952,2,2,129
1952,2,9,139
1952,2,16,128
1952,2,23,136
1952,3,1,171
1952,3,8,106
1952,3,15,181
1952,3,22,169
1952,3,29,241
1952,4,5,200
1952,4,12,252
1952,4,19,139
1952,4,26,178
1952,5,3,234
1952,5,10,154
1952,5,17,231
1952,5,24,277
1952,5,31,150
1952,6,7,231
1952,6,14,233
1952,6,21,206
1952,6,28,53
1952,7,5,140
1952,7,12,20
1952,7,19,9
1952,7,26,30
1952,8,2,9
1952,8,9,5
1952,8,16,2
1952,8,23,3
1952,8,30,
1952,9,6,12
1952,9,13,12
1952,9,20,14
1952,9,27,5
1952,10,4,7
1952,10,11,11
1952,10,18,17
1952,10,25,11
1952,11,1,14
1952,11,8,7
1952,11,15,21
1952,11,22,27
1952,11,29,41
1952,12,6,32
