# Weekly Chicken Pox Data in Ontario Canada; 1924 to 1958; 1826 weeks total,,,
# Data extracted from Statistics Canada -  Health Statistics Division archives - except Ontario data: 1939-58; which were obtained from the Ontario Ministry of Health (Toronto). These data were reported to Statistics Canada.,,,
# Access to government databases provided by: Richard Trudeau (Health Statistics Division Chief); and Glen Gagnon (Reference Librarian); both at Statistics Canada; and Angie Fazzone (Data clerk); at the Ontario Ministry of Health.,,,
# This data file is available online from the International Infectious Disease Data Archive (IIDDA) at http://iidda.mcmaster.ca,,,
# Please acknowledge IIDDA in any publication or presentation in which data downloaded from IIDDA are used.,,,
# The first publication that made use of this data file was: C. T. Bauch and D. J. D. Earn (2003) 'Transients and Attractors in Epidemics' Proceedings of the Royal Society of London Series B 270:1573-1578,,,
# See the IIDDA website for a list of all papers that have used this data file.,,,
year,month,day,cases
1942,2,21,427
1942,2,28,308
1942,3,7,288
1942,3,14,372
1942,3,21,276
1942,3,28,273
1942,4,4,194
1942,4,11,186
1942,4,18,296
1942,4,25,255
1942,5,2,286
1942,5,9,286
1942,5,16,264
1942,5,23,258
1942,5,30,295
1942,6,6,320
1942,6,13,318
1942,6,20,248
1942,6,27,270
1942,7,4,222
1942,7,11,138
1942,7,18,72
1942,7,25,113
1942,8,1,105
1942,8,8,71
1942,8,15,53
1942,8,22,25
1942,8,29,35
1942,9,5,27
1942,9,12,32
1942,9,19,63
1942,9,26,50
1942,10,3,64
1942,10,10,61
1942,10,17,119
1942,10,24,169
1942,10,31,199
1942,11,7,231
1942,11,14,291
1942,11,21,366
1942,11,28,448
1942,12,5,405
1942,12,12,394
1942,12,19,432
1942,12,26,302
1943,1,2,435
1943,1,9,423
1943,1,16,535
1943,1,23,414
1943,1,30,349
1943,2,6,342
1943,2,13,349
1943,2,20,283
1943,2,27,304
1943,3,6,242
1943,3,13,233
1943,3,20,210
1943,3,27,169
1943,4,3,211
1943,4,10,209
1943,4,17,267
1943,4,24,216
1943,5,1,187
1943,5,8,340
1943,5,15,259
1943,5,22,257
1943,5,29,303
1943,6,5,327
1943,6,12,406
1943,6,19,336
1943,6,26,151
1943,7,3,236
1943,7,10,112
1943,7,17,89
1943,7,24,130
1943,7,31,63
1943,8,7,61
1943,8,14,77
1943,8,21,34
1943,8,28,34
1943,9,4,24
1943,9,11,17
1943,9,18,37
1943,9,25,26
1943,10,2,70
1943,10,9,101
1943,10,16,135
1943,10,23,147
1943,10,30,275
1943,11,6,265
1943,11,13,441
1943,11,20,401
1943,11,27,575
1943,12,4,693
1943,12,11,490
1943,12,18,320
1943,12,25,418
1944,1,1,320
1944,1,8,412
1944,1,15,398
1944,1,22,379
1944,1,29,381
1944,2,5,391
1944,2,12,377
1944,2,19,343
1944,2,26,405
1944,3,4,472
1944,3,11,352
1944,3,18,434
1944,3,25,416
1944,4,1,402
1944,4,8,329
1944,4,15,201
1944,4,22,338
1944,4,29,348
1944,5,6,309
1944,5,13,337
1944,5,20,450
1944,5,27,266
1944,6,3,485
1944,6,10,339
1944,6,17,336
1944,6,24,202
1944,7,1,271
1944,7,8,204
1944,7,15,202
1944,7,22,86
1944,7,29,40
1944,8,5,64
1944,8,12,42
1944,8,19,27
1944,8,26,20
1944,9,2,18
1944,9,9,16
1944,9,16,44
1944,9,23,43
1944,9,30,75
1944,10,7,61
1944,10,14,77
1944,10,21,83
1944,10,28,260
1944,11,4,139
1944,11,11,232
1944,11,18,319
1944,11,25,380
1944,12,2,312
1944,12,9,389
1944,12,16,468
1944,12,23,496
1944,12,30,518
1945,1,6,183
1945,1,13,523
1945,1,20,187
1945,1,27,114
1945,2,3,372
1945,2,10,283
1945,2,17,330
1945,2,24,255
1945,3,3,258
1945,3,10,219
1945,3,17,362
1945,3,24,232
1945,3,31,274
1945,4,7,140
1945,4,14,271
1945,4,21,273
1945,4,28,247
1945,5,5,283
1945,5,12,284
1945,5,19,348
1945,5,26,231
1945,6,2,393
1945,6,9,375
1945,6,16,339
1945,6,23,382
1945,6,30,261
1945,7,7,203
1945,7,14,172
1945,7,21,104
1945,7,28,112
1945,8,4,50
1945,8,11,48
1945,8,18,60
1945,8,25,38
1945,9,1,34
1945,9,8,42
1945,9,15,37
1945,9,22,43
1945,9,29,35
1945,10,6,61
1945,10,13,128
1945,10,20,138
1945,10,27,151
1945,11,3,224
1945,11,10,260
1945,11,17,286
1945,11,24,406
1945,12,1,361
1945,12,8,381
1945,12,15,269
1945,12,22,308
1945,12,29,399
1946,1,5,353
1946,1,12,489
1946,1,19,503
1946,1,26,325
1946,2,2,642
1946,2,9,271
1946,2,16,231
1946,2,23,322
1946,3,2,280
1946,3,9,216
1946,3,16,212
1946,3,23,270
1946,3,30,247
1946,4,6,232
1946,4,13,192
1946,4,20,186
1946,4,27,207
1946,5,4,256
1946,5,11,277
1946,5,18,322
1946,5,25,232
1946,6,1,618
1946,6,8,311
1946,6,15,429
1946,6,22,357
1946,6,29,323
1946,7,6,246
1946,7,13,208
1946,7,20,198
1946,7,27,142
1946,8,3,118
1946,8,10,81
1946,8,17,72
1946,8,24,44
1946,8,31,44
1946,9,7,166
1946,9,14,65
1946,9,21,73
1946,9,28,103
1946,10,5,99
1946,10,12,111
1946,10,19,178
1946,10,26,198
1946,11,2,212
1946,11,9,295
1946,11,16,377
1946,11,23,382
1946,11,30,355
1946,12,7,425
1946,12,14,498
1946,12,21,501
1946,12,28,253
1947,1,4,370
1947,1,11,703
1947,1,18,577
1947,1,25,392
1947,2,1,322
1947,2,8,301
1947,2,15,291
1947,2,22,460
1947,3,1,348
1947,3,8,442
1947,3,15,325
1947,3,22,322
1947,3,29,334
1947,4,5,264
1947,4,12,186
1947,4,19,320
1947,4,26,330
1947,5,3,234
1947,5,10,285
1947,5,17,266
1947,5,24,247
1947,5,31,296
1947,6,7,374
1947,6,14,312
1947,6,21,287
1947,6,28,221
1947,7,5,280
1947,7,12,102
1947,7,19,148
1947,7,26,55
1947,8,2,120
1947,8,9,177
1947,8,16,76
1947,8,23,59
1947,8,30,29
1947,9,6,23
1947,9,13,43
1947,9,20,33
1947,9,27,33
1947,10,4,34
1947,10,11,54
1947,10,18,148
1947,10,25,163
1947,11,1,155
1947,11,8,226
1947,11,15,219
1947,11,22,341
1947,11,29,386
1947,12,6,453
1947,12,13,306
1947,12,20,489
1947,12,27,228
1948,1,3,452
1948,1,10,504
1948,1,17,423
1948,1,24,435
1948,1,31,555
1948,2,7,419
1948,2,14,381
1948,2,21,432
1948,2,28,394
1948,3,6,374
1948,3,13,301
1948,3,20,345
1948,3,27,264
1948,4,3,495
1948,4,10,232
1948,4,17,516
1948,4,24,224
1948,5,1,443
1948,5,8,284
1948,5,15,396
1948,5,22,340
1948,5,29,500
1948,6,5,430
1948,6,12,417
1948,6,19,561
1948,6,26,493
1948,7,3,284
1948,7,10,279
1948,7,17,232
1948,7,24,125
1948,7,31,111
1948,8,7,91
1948,8,14,56
1948,8,21,33
1948,8,28,83
1948,9,4,41
1948,9,11,57
1948,9,18,56
1948,9,25,62
1948,10,2,75
1948,10,9,92
1948,10,16,181
1948,10,23,258
1948,10,30,240
1948,11,6,321
1948,11,13,461
1948,11,20,466
1948,11,27,474
1948,12,4,655
1948,12,11,762
1948,12,18,636
1948,12,25,517
1949,1,1,608
1949,1,8,1045
1949,1,15,979
1949,1,22,873
1949,1,29,752
1949,2,5,785
1949,2,12,939
1949,2,19,771
1949,2,26,780
1949,3,5,593
1949,3,12,624
1949,3,19,687
1949,3,26,525
1949,4,2,601
1949,4,9,502
1949,4,16,597
1949,4,23,351
1949,4,30,581
1949,5,7,478
1949,5,14,546
1949,5,21,378
1949,5,28,312
1949,6,4,448
1949,6,11,379
1949,6,18,430
1949,6,25,384
1949,7,2,260
1949,7,9,122
1949,7,16,109
1949,7,23,77
1949,7,30,77
1949,8,6,120
1949,8,13,40
1949,8,20,18
1949,8,27,25
1949,9,3,21
1949,9,10,32
1949,9,17,25
1949,9,24,45
1949,10,1,56
1949,10,8,114
1949,10,15,113
1949,10,22,146
1949,10,29,141
1949,11,5,198
1949,11,12,207
1949,11,19,303
1949,11,26,315
1949,12,3,395
1949,12,10,196
1949,12,17,277
1949,12,24,335
1949,12,31,385
1950,1,7,517
1950,1,14,405
1950,1,21,406
1950,1,28,439
1950,2,4,352
1950,2,11,331
1950,2,18,274
1950,2,25,318
1950,3,4,326
1950,3,11,295
1950,3,18,244
1950,3,25,190
1950,4,1,252
1950,4,8,236
1950,4,15,226
1950,4,22,163
1950,4,29,211
1950,5,6,256
1950,5,13,263
1950,5,20,186
1950,5,27,249
1950,6,3,321
1950,6,10,213
1950,6,17,310
1950,6,24,228
1950,7,1,197
1950,7,8,173
1950,7,15,139
1950,7,22,91
1950,7,29,124
1950,8,5,65
1950,8,12,71
1950,8,19,67
1950,8,26,31
1950,9,2,62
1950,9,9,100
1950,9,16,64
1950,9,23,45
1950,9,30,74
1950,10,7,86
1950,10,14,197
1950,10,21,212
1950,10,28,250
1950,11,4,206
1950,11,11,348
1950,11,18,498
1950,11,25,510
1950,12,2,467
1950,12,9,528
1950,12,16,355
1950,12,23,516
1950,12,30,538
1951,1,6,719
1951,1,13,719
1951,1,20,605
1951,1,27,770
1951,2,3,592
1951,2,10,766
1951,2,17,661
1951,2,24,629
1951,3,3,650
1951,3,10,467
1951,3,17,445
1951,3,24,323
1951,3,31,339
1951,4,7,499
1951,4,14,420
1951,4,21,405
1951,4,28,452
1951,5,5,509
1951,5,12,582
1951,5,19,433
1951,5,26,556
1951,6,2,512
1951,6,9,780
1951,6,16,579
1951,6,23,731
1951,6,30,459
1951,7,7,323
1951,7,14,322
1951,7,21,244
1951,7,28,193
1951,8,4,155
1951,8,11,88
1951,8,18,81
1951,8,25,71
1951,9,1,59
1951,9,8,77
1951,9,15,62
1951,9,22,97
1951,9,29,91
1951,10,6,137
1951,10,13,132
1951,10,20,212
1951,10,27,308
1951,11,3,244
1951,11,10,495
1951,11,17,448
1951,11,24,508
1951,12,1,654
1951,12,8,649
1951,12,15,554
1951,12,22,576
1951,12,29,548
1952,1,5,775
1952,1,12,856
